urls,titles,authors,published_dates,articles_content,news_org
https://news.abs-cbn.com/news/12/04/20/astrazeneca-janssen-nearing-initial-clearance-by-ph-covid-19-vaccine-expert-panel,AstraZeneca,"Kristine Sabillo, ABS-CBN News",Dec 04 2020 01:24 PM,"MANILA — The vaccine expert panel of the Philippines on Friday said that two vaccine developers might soon be given initial clearance for their proposed clinical trials in the country.
Dr. Nina Gloriani, University of the Philippines College of Public Health professor and head of the Department of Science and Technology’s vaccine technical panel, said they are just waiting for the response of pharmaceutical firms AstraZeneca and Janssen to their follow-up questions.
Once they are satisfied with the answers, their application may then be forwarded to the ethics review board. Once cleared by the board, they can undergo final evaluation by the Food and Drug Administration.
“We just have a few more comments. If they respond to that we should be granting technical clearance,” Gloriani said of AstraZeneca, which recently received regulatory approval in the United Kingdom.The Philippine private sector also recently signed a supply deal with the British vaccine manufacturer if it passes local regulations.
READ: Philippines, private firms sign vaccine supply deal with AstraZeneca
She said while the company was the last to submit, it was able to immediately send its documents including the required technical dossier.As for Janssen, which is under Johnson & Johnson, Gloriani said they had to defer action while waiting for their response. The company finally replied on December 2.
She said the vaccine expert panel will have to meet again and discuss the response.“If we are satisfied with their responses we will actually approve technical clearance,” she said.
Currently, only Chinese companies Sinovac and Clover Biopharmaceuticals have passed the vaccine expert panel. Video courtesy of DOH
The DOST said last week that the ethics review would only take a few days more.Dr. Gloriani said they are still waiting for documents from Gamaleya Institute of Russia. @ABSCBNNews pic.twitter.com/GoB7NbWNoY — Kristine Sabillo 🇵🇭 (@kristinesabillo) December 4, 2020
Clinical trials of 2 Chinese COVID-19 vaccines may start yearend or early 2021— DOST
Of the 5 vaccine developers that applied for clinical trials, only Gamaleya Institute from Russia has not submitted complete documents.
“They have provided us with animal studies Phases I and II data. But their Phase 3 study protocol… still has some missing information. So we have requested that. And the informed consent has not been submitted,” Gloriani said.
She said that delays in the clinical trial application are mostly because of clarifications in the technical dossier. While some vaccine developers already published their interim findings, Gloriani said they cannot rely on published papers alone, especially if they are not peer-reviewed.""Gamaleya has somehow provided information that they have 92% efficacy. We want the scientific data. We cannot rely on what is published in the internet,” she said.",abscbn
https://news.abs-cbn.com/news/01/14/21/some-health-workers-wary-of-covid-19-vaccine-but-those-in-favor-outnumber-them-polls,Some health workers wary of COVID-19 vaccine,"Job Manahan, ABS-CBN News",Jan 14 2021 09:54 PM,"A health worker in a PPE cools herself in front of a fan at a testing center in Navotas City on August 20, 2020. George Calvelo, ABS-CBN News
MANILA — Lack of thorough study on COVID-19 vaccines and concerns about their side effects topped the reasons why some health workers in the country refuse to be inoculated against the coronavirus, results of two surveys showed Thursday.
An online survey by the Department of Health (DOH) conducted on Dec. 29-30 last year showed that 8.27 percent of 1,245 health worker respondents said they are ""unlikely to be vaccinated"".
Sixty-one percent of them believe that the vaccines are ""not thoroughly studied"", thus their reason for having no interest in getting inoculated, while 20 percent are concerned about the side effects.
READ: What the vaccine side effects feel like, according to those who’ve gotten it
A separate survey by the Philippine Society for Microbiology and Infectious Diseases (PSMID) among 93 health care professionals revealed that 3 percent of them also refuse inoculation.
Seventeen respondents of the poll, held from Dec. 30, 2020 until Jan. 8 this year, expressed concern about the side effects of the COVID-19 vaccines.
Others picked the following reasons for their hesitation to receive a vaccine:I do not trust the country where the vaccine is manufactured (6 respondents)I want to see how it affects other people before getting it myself (4 respondents)""Too rushed"" vaccine development (2 respondents) I already had COVID-19 (2 respondents)Concerned about the vaccine's ingredients (1 respondent) It would be an unproven vaccine (1 respondent)I don't think the COVID-19 vaccine would protect me (1 respondent) I don't trust the government's immunization program (1 respondent)
Screengrab from the slide of Dr. Nina Castillo-Carandang during the DOH briefing on Thursday afternoon.""For health care workers, the need for protection and prevention stood out among their various reasons,"" UP Manila's Prof. Nina Castillo-Carandang, a clinical epidemiologist, said of those who hesitate to take the vaccine.
The reasons why health care professionals and health care workers refuse to be inoculated with the COVID-19 vaccine. Screengrab
""For health care professionals, [their reasons include] they (vaccines) are not thoroughly studied, concerned about the side effects and it depends on the brand or the manufacturer,"" added Carandang during the presentation of the survey results.
MAJORITY OF RESPONDENTS WANT TO BE VACCINATED
Notably, the two surveys showed that majority of the respondents choose to receive a vaccine - 91 percent from the PSMID poll, and 63.29 percent from the DOH survey.
Even those ""unsure"" about taking a jab outnumber those who are unlikely to be vaccinated.
Six percent of the PSMID poll respondents and 28.43 percent from the DOH survey said they are ""not sure"" about getting inoculated.
Screengrab from the slide of Dr. Carandang during the DOH briefing on Thursday afternoon.Safety concerns topped the reasons among those unsure in the DOH survey.safety concerns: 38 percentbrand concerns: 27 percentnot well studied: 22 percent, efficacy concerns: 10 percentefficacy to protect against COVID-19: 3 percent
In the PSMID poll, 14 of those unsure cite insufficient information about the COVID-19 vaccine.
Other respondents chose the following reasons: There might be other people who need the COVID-19 vaccine more than I do (3 respondents) There is not enough supply of COVID-19 vaccine (2 respondents) COVID-19 will disappear before I have a chance to get the vaccine (1 respondent)Vaccination for COVID-19 is only for people who are in power and have connections to get access to the vaccines (1 respondent) Government has no definite plans on handling the pandemic to begin with, likewise, the priority of the government should the vaccines become available will be his allies (1 respondent)
A study by the OCTA Group released on Jan. 5 showed that only 25 percent of Metro Manila residents were willing to be vaccinated against COVID-19.The remaining 75 percent of respondents are mostly undecided (47 percent) or unwilling (28 percent).
Carandang emphasized that supporting the health care workers' vaccine confidence needs preparation of specific key messages, effective information dissemination to health care workers, and adapting of communication channels, among others.WHO on Filipinos' reported vaccine hesitancy: Time to redo survey
Nearly half of Pinoys opt to skip COVID-19 vaccine: Pulse Asia
Low vaccine confidence threatens PH effort vs COVID-19: expert
""We need to have information and clarification about the efficacy profile, open dialogue and regular feedback, endorsement, recommendation of health care societies and communities. And the barriers again will be all the noise,"" she said.RELATED VIDEOS

",abscbn
https://news.abs-cbn.com/news/09/07/20/russian-official-raises-doubt-on-safety-of-uk-us-coronavirus-vaccine,Russian official raises doubt on safety of UK,ABS-CBN News,Sep 07 2020 09:39 AM,"This handout picture taken on Aug. 6, 2020 and provided by the Russian Direct Investment Fund shows the vaccine against the coronavirus disease, developed by the Gamaleya Research Institute of Epidemiology and Microbiology.
MANILA — A Russian official on Monday raised doubt on the safety of potential coronavirus vaccines developed by the US and the UK, as Manila and Moscow continued talks for a clinical trial.The UK’s monkey adenovirus vaccine and the US messenger RNA “have never been studied longterm” and “have never received any approval before,” said Russian Direct Investment Fund (RDIF) CEO Kirill Dmitriev.In contrast, the Russian coronavirus vaccine Sputnik V is a “modified” version of the human adenovirus vaccine against Ebola, he said.“We based it on an already proven approach that has been tried on lots of people, including the US military,” said Dmitriev, whose organization funded the Russian vaccine development.The UK and the US, he said, should publish studies showing that their vaccines “have no long term effects on increasing risk for cancer and infertility.”
“It’s just fair that we ask one question back because it’s about transparency , about honesty, and about people having information,” he said in an exclusive ANC interview.US floats idea of early approval for eventual vaccine
UK secures 90 million more doses of potential virus vaccine
Last week, Britain's prestigious scientific journal Lancet published research that early tests of Sputnik V showed encouraging results.Trial participants had “no significant side effects” and “on average developed 1.5 times the level of antibodies than a person who has been sick,” said Dmitriev.Russia this week will apply for World Health Organization’s pre-qualification process for the vaccine, he said.
Moscow and Manila are in talks for a clinical trial of Sputnik V. The Philippine health department last week stopped a planned trial in Cavite province for vaccines from the US and UK, pending approval from the local Food and Drug Administration.“We are very eager to start our clinical trials in the Philippines,” said Dmitriev. “We believe it’s possible to start them this month.”“We are in touch with your health ministry and once again, we agree that this issue should not be politicized. We should all be working together,” he added.
Russia to start producing 2 COVID-19 vaccines next month, say embassy officials in PH
Duterte: COVID-19 vaccine from China, Russia 'not for free'
Clinical trial does not guarantee Philippines will be first to get coronavirus vaccine: expert
The adenovirus vaccine enters people's cells and delivers the SARS-CoV-2 spike protein genetic code, helping the immune system ""recognize and attack"" the virus, said Denis Logunov of Gamaleya, the research institute that created Sputnik V.The WHO insisted it would never endorse a vaccine that has not proven safe and effective and also said it did not expect widespread immunization against the novel coronavirus until mid-2021.The organization said a total of 176 potential vaccines were being developed worldwide, including 34 being tested on people. Among those, 8 are at stage 3, the most advanced.
-- With reports from Agence France-Presse; Jamaine Punzalan, ABS-CBN News ",abscbn
https://news.abs-cbn.com/news/01/01/21/duque-welcomes-who-emergency-use-listing-of-pfizers-covid-19-vaccine,Duque welcomes WHO emergency use listing of Pfizer’s COVID-19 vaccine,"Kristine Sabillo, ABS-CBN News",Jan 01 2021 01:39 PM,"Health Secretary Francisco Duque speaks to the crowd during a visit at Divisoria in Manila on December 3, 2020. The Secretary together with Manila Mayor Isko Moreno visited the area to remind shoppers about the importance of abiding to the minimum public health standards as the Christmas season approaches. George Calvelo, ABS-CBN News
MANILA — Health Secretary Francisco Duque III on Friday said the World Health Organization’s decision to list Pfizer’s COVID-19 vaccine for emergency use will help fast-track the Philippines’ approval process.
READ: WHO lists Pfizer and BioNTech's COVID-19 vaccine for emergency use
“The one from WHO is a welcome addition to the regulatory approvals and therefore that would be a lot easier for the local FDA (Food and Drug Administration), to already review all the documents and assess the risk benefit ratio of the said candidate vaccine,” he said during a televised press conference at the East Avenue Medical Center.
FDA Director General Eric Domingo also told ABS-CBN News that the WHO emergency use listing ""is very significant.”
“Our experts are currently evaluating the documents submitted by Pfizer as outlined in our guidelines. I will issue a decision on the application as soon as all the regulatory requirements and procedures are completed,” he said in a statement.
Pfizer and BioNTech’s vaccine were among the first to declare its efficacy rate against COVID-19. With an efficacy rate of 95%, their vaccine was soon approved for emergency use by the United States and the United Kingdom.
They are also the only one so far that has applied for emergency use in the Philippines.
The FDA said it might be able to issue emergency use authorization for Pfizer’s vaccine by January.
READ: PH’s FDA hopes to issue emergency use authorization for Pfizer COVID-19 vaccine by Jan.
With the emergency use authority powers granted to the FDA, the Philippines would be able to expedite its approval process for developmental drugs, especially for COVID-19.
The WHO on Friday said the Pfizer vaccine passed its safety criteria and has proven that its benefits outweigh the risks.
Duque was previously criticized for supposedly not being able to clinch a deal with Pfizer. This was denied by Duque who said the application still needed to undergo due process. He also said Pfizer never promised to provide the country 10 million doses as claimed by critics.
Video courtesy of the Department of Health",abscbn
https://news.abs-cbn.com/news/02/15/21/some-24000-san-juan-residents-sign-up-for-covid-19-vaccination,"Some 24,000 San Juan residents sign up for COVID-19 vaccination",ABS-CBN News,Feb 15 2021 10:15 AM,"
MANILA - Some 24,000 residents of San Juan City have signed up to get themselves inoculated with the vaccine against COVID-19, Mayor Francis Zamora said Monday.
This is almost 3 times the number it initially reported last month. Zamora said he has volunteered to be among the first ones to receive the vaccine to be able to boost his constituents' confidence about it.""As of today, we have 24,559 registrants. We were informed by DOH (Department of Health) that we are ranked number 1 in Metro Manila in terms of the number of registrants. I believe that by volunteering, it shows people that the vaccine process can be trusted, that the mayor himself will undergo the process,"" he told ANC's Headstart.
Zamora said the local government is going house to house to encourage residents to register for the vaccination, bringing along a tablet so that they may do so on the spot. Manual registration is also available at barangay halls and health centers, he said.
""I am very confident that here in San Juan, we will be able to vaccinate 100 percent of those who register and those who qualify with the medical clearance,"" he said.
San Juan has prepared at least 5 vaccination sites, including hospitals and transformed gymnasiums, where some 100 employees will be available to inject the drug into patients.
Zamora said first to receive the COVID-19 vaccine would be the 3,700 frontline and health workers in San Juan, to be followed by senior citizens and indigents.
The city targets to inoculate some 85,000 people to reach 70 percent of its population of 122,000. Zamora is ""very optimistic"" the current number of registrants will increase once the vaccination process is rolled out.
The local government of San Juan has signed a tripartite agreement with the national government and AstraZeneca for the procurement of 100,000 coronavirus shots.
Several Philippine LGUs sign deals to buy AstraZeneca COVID-19 vaccine
As the city is also part of Metro Manila, it may receive some vaccines from Pfizer, which will be given by the COVAX facility, he said.Zamora said if China-made Sinovac gets an emergency use authorization like AstraZeneca and Pfizer and if the national government gives assurance of its safety, then it may also be used.
A survey revealed by the Department of the Interior and Local Government on Sunday showed that only 3 out of 10 individuals in Metro Manila were willing to be vaccinated against COVID-19.
Only 3 out of 10 Metro Manila residents willing to be vaccinated against COVID-19: DILG
Although this is much lower than the agency's target of immunizing at least 80 percent of the capital region's population, DILG Undersecretary Epimaco Densing III said government won't force the public to get their jabs, but it will double its efforts to encourage them.
As of Sunday, the Philippines has a total of 549,176 coronavirus cases, with 511,743 recoveries and 11,515 fatalities.
Philippines' COVID-19 tally nears 550,000 with over 1,900 new cases
RELATED VIDEO
",abscbn
https://news.abs-cbn.com/news/12/15/20/3-to-5-year-covid-19-vaccine-rollout-too-long-says-lawmaker,3 to 5-year COVID-19 vaccine rollout 'too long',"Trishia Billones and Gillan Ropero, ABS-CBN News",Dec 15 2020 09:47 AM,"
MANILA (UPDATE 2) - Three to 5 years to roll out the vaccine against COVID-19 is ""too long"" and will be ""too late"" for the Philippine economy to recover, Sen. Ralph Recto said on Tuesday as the Senate prepares to press the executive branch for its inoculation plan.
Vaccine czar Sec. Carlito Galvez Jr. said last month vaccinating 60 to 70 million Filipinos will be done over a ""3 to 5-year period.""
Malacañang also revealed the vaccine distribution will be done with a geographical and sectoral strategy, with priority given to COVID-19 hotspots, such as Metro Manila, Davao City and Bacolod City.
COVID-19 vaccination may take up to 5 years, 35M Pinoys on priority list: official
Government needs to address first the pandemic to bring back consumer and businesses' confidence to revive the economy, Recto said.
""We heard them also say 3-5 years. That’s too long. I don’t think it should take 5 years. I think our plan should be 2 years for the whole country. It will be hard to survive 3 to 5 years, that’s too long,"" he told ANC's Headstart.
""Saying that we will be able to vaccinate on 3-5 years does not provide confidence. Maraming missed opportunities, sayang. If we can show the public, ‘tingnan niyo 'yung healthcare workers natin binabayaran natin nang tama'...Say that 'we will vaccinate all of you, walang pilitan,' that will provide confidence.""
(There are many missed opportunities. If we can show the public, 'Our healthcare workers are being paid correctly'...Say that 'we will vaccinate all of you, we won't force you,' that will provide confidence.)
If government inoculates its citizens within 2 years, the Philippines will recover ""only the loss of P1.950 billion in the second half of 2022,"" he added.
""S'yempre takot ang consumer, worker, businessman to invest. In this scenario only government can make the investment, that’s why I’m saying the budget should be bigger and there’s a need to extend Bayanihan 2, the GAA (General Appropriations Act of 2020), maybe even a Bayanihan 3,"" he said.
(Of course consumers, workers, and businessmen are scared to invest.)
Recto said the Senate may resume session during the holidays to ""discuss with the executive the game plan.""
""(We want them to) tell Congress so we can approve the money necessary for it and we can help them in explaining that to the public,"" he said.
""We now are watching globally the vaccine rollout... Clearly, there is light at the end of the tunnel but that tunnel is still long so you still have to practice social distancing, handwashing, so on and so forth.""
Recto said among the questions lawmakers will want to tackle are: ""Which vaccines are we purchasing? Why are we purchasing them? What will be the quantity? When will be the delivery? What will be the manner of distributing this nationwide?""
The Philippines can also buy vaccines from other countries that ordered in excess of their population to address the depleting supply of the inoculation, the senator added.
""There are many countries who ordered vaccines more than their population, we can talk to them, pay them back.""
In the proposed budget submitted by Congress to President Rodrigo Duterte, some P2.5 billion is earmarked for the vaccination program under the Department of Health's budget. Another P70 billion in standby funds will be added from either approved loans or once the government exceeds its non-tax revenues targets. The stimulus plan Bayanihan 2 puts another P10 billion to the vaccine budget.
Recto is seeking a third Bayanihan Act to further stimulate the economy and support the vaccination plan to possibly include the whole Philippine population.
""Provide for 100 percent of the population without even mandating it, but it’s available. Kung gusto nila, pwede silang magpabakuna. That’s how it should work. Hindi yung 60 percent lang, 70 percent lang. Nagtitipid tayo,"" he said.
(Provide for 100 percent of the population without even mandating it, but it's available. If they want, they can get themselves vaccinated. That's how it should work. Not just inoculating 60 percent, 70 percent. We're being too thrifty.)
""Let’s get the best vaccine available. The most effective, the safest. Let’s not say na 'Ito mas mura 'to. Mababa effectiveness nito, safety nito pero mas mura 'to. Ito ang kunin natin.’ Let’s give the people the best available in the market,"" he added.
(Let's get the best vaccine available. The most effective, the safest. Let's not say, 'This is cheaper. It's less effective, less safe, but it's cheaper. Let's get this.' Let's give the people the best available in the market.)
The vaccines would be a small price to pay if it would help stimulate the economy, which shrunk this year, said Recto.
Philippine economy shrinks 11.5 pct in third quarter, but 'worst is over' says NEDA
Philippines ready to take more loans to fund COVID-19 vaccine
RELATED VIDEO
",abscbn
https://news.abs-cbn.com/news/09/14/20/dost-chief-wants-independent-body-to-monitor-covid-19-vaccine-clinical-trials,DOST chief wants independent body to monitor COVID-19 vaccine clinical trials,"Arianne Merez, ABS-CBN News",Sep 14 2020 06:37 PM,"This handout picture taken on August 6, 2020 and provided by the Russian Direct Investment Fund shows the vaccine against the coronavirus disease, developed by the Gamaleya Research Institute of Epidemiology and Microbiology. Russian Direct Investment Fund, Handout/AFP
MANILA-- An independent body should monitor the conduct of COVID-19 vaccine clinical trials in the Philippines, the Department of Science and Technology (DOST) chief said on Monday as it noted the need to ensure proper execution of testing protocols.
Science and Technology Secretary Fortunato dela Peña said a separate safety and monitoring committee should oversee trials in the Philippines along with the government's clinical trial team.
""...mag-create ng Safety and Monitoring Committee na ito ay magiging independent from the sponsor of the trial,"" he said in a Palace press briefing.
(Form a safety and monitoring committee that will be independent from the sponsor of the trial.)
""Itong tinatawag nating Safety and Monitoring Committee or DSMC, katuwang ay iyong sponsor ng vaccine trial at saka iyong clinical trial team ay together they will monitor the safety of the vaccine while they are being trialed,"" he added.
(The safety and monitoring committee together with the vaccine trial sponsor and the clinical trial team will monitor the safety of the vaccine while they are being trialed.)Gov't eyes 3 urban hubs as COVID-19 vaccine trial zones
The government's pandemic task force earlier approved guidelines for the conduct of COVID-19 vaccine clinical trials which would require volunteers from villages with the highest number of coronavirus infections.
Dela Peña said the following hospitals will serve as the 8 trial zones under the World Health Organization's Solidarity Trials, a global coalition on the simultaneous development of vaccines:
- Philippine General Hospital
- Manila Doctors Hospital, San Lazaro Hospital
- Lung Center of the Philippines
- St. Luke’s Medical Center, Quezon City Research Institute for
Tropical Medicine, and the Makati Medical Center
- The Medical City
- St. Luke’s Medical Center-BGC
- Vicente Sotto Memorial Medical Center combined with Chong
Hua Hospital, and the De La Salle Health Sciences Institute
- Southern Philippines Medical Center
Malacañang has expressed hopes that Manila would be prioritized by Russia, China, and the US should they develop a COVID-19 vaccine.
How will the Philippines run COVID-19 vaccine trials?",abscbn
https://news.abs-cbn.com/news/02/03/21/health-workers-in-4-ncr-hospitals-are-on-top-of-covid-19-vaccination-list,Health workers in 4 NCR hospitals are on top of COVID-19 vaccination list,"Jamaine Punzalan, ABS-CBN News",Feb 03 2021 03:45 PM,"Health workers participate in a vaccination simulation at Pedro P. Cruz Elementary School, in Mandaluyong City on Jan. 27, 2021. Jonathan Cellona, ABS-CBN News
MANILA — Health workers in 4 hospitals in Metro Manila will be prioritized in the distribution of COVID-19 shots, the first batch of which is expected to arrive in the Philippines this month, an official leading the inoculation drive said on Wednesday.These 4 referral hospitals, which tend to patients with COVID-19, include the following, said vaccine czar Carlito Galvez.Philippine General Hospital in ManilaLung Center of the Philippines in Quezon CityEast Avenue Medical Center in Quezon CityDr. Jose Natalio Rodriguez Memorial Medical Center in Caloocan CityThe inoculation in these hospitals will start right after coronavirus shots are inspected, which would take 2 to 3 days, said Galvez, chief implementer of the National Task Force Against COVID-19.
Other COVID-19 referral hospitals in Metro Manila, Cebu City and Davao City will go next in the vaccination drive, he said in a public briefing.This Philippines will get least 5.6 million coronavirus jabs in the first quarter of the year from the COVAX Facility, a global initiative that aims to ensure equitable access to the vaccines. These will include an initial 117,000 doses from US-based Pfizer, said Galvez.Pfizer-BioNTech say COVID-19 vaccine works against UK, S. Africa variants
""Puwede po itong madagdagan kapag po tayo ay sumulat before Feb. 14,"" he said.(This might increase if we write to them before Feb. 14.)The Philippines has also signed 5 term sheets for a total of 108 million vaccines doses, Galvez said.""Inihanda na po namin ang ating supply agreements at kontrata para sa mga bakunang ito. Inaasahan po namin na ma-finalize sa loob ng buwan na ito,"" said the official.(We have prepared our supply agreements and contracts for these vaccines. We expect to finalize them this month.)PH Red Cross eyeing COVID-19 vaccine procurement: chairman
",abscbn
https://news.abs-cbn.com/news/03/07/21/robredo-says-not-to-be-complacent-as-covid-19-cases-surge-in-metro-manila,Robredo says not to be complacent as COVID-19 cases surge in Metro Manila,ABS-CBN News,Mar 07 2021 05:11 PM,"Commuters line up to board the bus while observing health safety protocol, at the Roosevelt bus station in Quezon City on February 1, 2021. Fernando G. Sepe Jr., ABS-CBN News
MANILA - Vice President Leni Robredo on Sunday told Filipinos not to be complacent against COVID-19 following a surge in cases in Metro Manila.
The Philippines rolled out its COVID-19 vaccination program last week, using jabs donated by Chinese drugmaker Sinovac Biotech, and then those from AstraZeneca acquired through the COVAX Facility.
Philippines begins COVID-19 vaccination drive
""Kaya iyong sa atin lang sana hindi maging kampante, kahit po may bakuna na. Kahit po may bakuna na, dahil hindi pa naman malawakan iyong rollout, huwag tayong mag-relax ng ating mga health protocols,"" she said in her weekly radio show.
(Let's not be complacent even if there are already vaccines. Although the supplies have arrived, the rollout is still not yet expansive, let's not relax our health protocols.)
Robredo also urged residents of high-risk areas identified by the OCTA Research Group to be more vigilant against the coronavirus.
The OCTA Research Group has warned that the current uptick in COVID-19 cases in Metro Manila was faster than that of August last year.
Current surge in COVID-19 cases in Metro Manila worse than last year's: OCTA Research
On Friday and Saturday, the country's additional cases each topped the 3,000 mark, pushing the cumulative total to 591,138, of which, 43,323 are active infections.
Metro Manila accounts for nearly 41 percent of the total cases, with 241,915, latest data from the Department of of Health showed.
The group forecasts the country would tally 5,000 to 6,000 new cases per day by the end of March, with Metro Manila reaching 2,000 daily new cases per day by March 21, and 3,000 new cases per day by March 31, if the current reproduction rate of continues.",abscbn
https://news.abs-cbn.com/news/02/23/21/qc-mayor-laments-delayed-vaccine-arrival,QC Mayor laments delayed vaccine arrival,"Davinci Maru, ABS-CBN News",Feb 23 2021 12:10 PM,"Commuters line up to board the bus while observing health safety protocol, at the Roosevelt bus station in Quezon City on February 1, 2021. One year ago today, the first coronavirus fatality outside China was recorded in the Philippines, which is also the latter's first. Fear of the virus remains as Filipinos await the rollout of the COVID-19 vaccine. Fernando G. Sepe Jr., ABS-CBN News
MANILA - Quezon City mayor Joy Belmonte said Tuesday she was frustrated over the delayed arrival of COVID-19 vaccines, saying this would further delay the reopening of the country's economy.
""I would be lying to say that I'm not frustrated with the delay. We have already planned our vaccine program. We are very, very ready. Kulang na nga lang ang bakuna (What's missing are the vaccines),"" she told ANC.
Quezon City aims to vaccinate this year a total of 1.6 million people or 80 percent of its adult population to achieve herd immunity.Belmonte said they would have to change their vaccine program and rearrange the recipients to be first inoculated. This, after Health Secretary Francisco Duque III said that the Sinovac COVID-19 vaccine was likely to arrive first in the Philippines before the month ends.
Sinovac's COVID-19 vaccine not recommended for health workers - FDA
State health regulator does not recommend using the Chinese-made jabs to health workers due to low efficacy rate of 50.4 percent.
""I think this will delay reopening up of MGCQ (modified general community quarantine) further because I think it is imperative that the riskiest population should be vaccinated first before we can really talk about reopening of economy,"" Belmonte said. ""So, therefore I think that the greatest consequence of this would be the further delay in reopening the economy.""
Belmonte said she was however elated that the national government postponed placing the entire country under the less restrictive modified general community quarantine.
""Relief is an understatement. I was extremely happy to hear about that because, first and foremost, I felt that before we can actually loosened to the extent that this required by the MGCQ, I felt that at least the healthcare workers should be vaccinated first because they're the ones who will bear the brunt of the effects,"" she told ANC.
Belmonte was among 8 mayors who voted to retain the general community quarantine status in Metro Manila amid the threat of COVID-19 spread.
""To be honest I was one of the 8 mayors that voted to retain GCQ status, albeit I voted for the second category which is slight relaxation of the GCQ protocols,"" she said.
Nine of the 17 Metro Manila mayors have voted to recommend placing the capital region under the most relaxed quarantine status in March to revive the country's ailing economy.
9 sa 17 Metro Manila mayors OK sa MGCQ sa Marso
Duterte junks MGCQ proposal for entire country until rollout of COVID-19 vaccine starts
On Monday, President Rodrigo Duterte rejected proposals to implement MGCQ nationwide until the country's COVID-19 vaccination program has started.
In the event that the chief executive has decided to further ease quarantine restrictions, Belmonte said the city government was prepared in implementing relaxed protocols.She was however concerned that reopening the economy sans the vaccine could lead to a spike of COVID-19 infections.
""Based on our data here in Quezon City, most of our cases come from the workplace. People who go to work, bring home the virus and then they infect their entire community, and then what happens is whole household become infected,"" she said.
As of Feb. 21, Quezon City has recorded 31,912 coronavirus infections, data from the city's health department showed. The city's tally includes 30,150 recoveries, 929 active cases and 833 fatalities.
",abscbn
https://news.abs-cbn.com/spotlight/02/17/21/persons-with-comorbidities-can-get-covid-19-vaccine-expert,Persons with comorbidities can get COVID-19 vaccine: expert,ABS-CBN News,Feb 17 2021 01:10 PM,"Local government workers participate in a COVID-19 vaccination simulation in Manila, January 28, 2021. George Calvelo, ABS-CBN News
MANILA - Persons with comorbidities need the protection they can get against COVID-19, an expert said Wednesday after a government survey found only 3 out of 10 people in Metro Manila choose to get inoculated.
Only 3 out of 10 Metro Manila residents willing to be vaccinated against COVID-19: DILG
Dr. Rommel Lobo, vice chairperson of the National Adverse Events Following Immunization Committee, said the government needs an intensive information campaign to address vaccine hesitancy following the survey.
""'Yun pong comorbidities na tinatawag natin - siya ay hypertensive, diabetic - hindi po yan kontra sa pagbabakuna. Dapat po, sila rin po, pinaprayoridad. Sila po ay pwede pa rin po bakunahan as long as na-control po lahat ng kanilang mga sakit,"" he told ABS-CBN's TeleRadyo.
(Comorbidities do not counter the vaccine. Those with comorbidities should be prioritized. They can still get the vaccine as long as all of their illnesses are controlled.)
Can cancer survivors, immunocompromised, HIV-positive receive COVID-19 vaccine?
""Makakahabol po tayo. Kailangan lang po siguro masinsinang paliwanag para sabihin po sa kanila na 'yun pong bakuna na ibibigay sa kanila ng gobyerno ay ligtas at mabisa para sa pag-prevent po ng COVID-19,"" he said when asked for comment on the survey results.
(We can still make it. We just need to inform them that the vaccine that government will give them is safe and effective against COVID-19.)
Those with allergies unrelated to COVID-19 vaccines may also get inoculated but should be observed within 30 minutes from getting the jab, Lobo said.
Allergy experts detail dos and don’ts for COVID-19 vaccine recipients
""Kung kayo po ay may allergy sa gamot, whether iniinom, ini-inject, as long as hindi po 'yun related sa COVID-19 vaccine, pwede po kayo bakunahan. Precaution lang po na obserbahan kayo after vaccination,"" he said.
(If you have an allergic reaction to a medicine, as long as it's not related to the COVID-19 vaccine, you can still get inoculated. It's just precaution to observe you after vaccination.)
""Kung magkakaroon po ng serious side effect, lalabas at lalabas po yun within 30 minutes of the observation period.""
(If there will be a serious side effect, it will show within 30 minutes of the observation period.)
It is also normal for others to not experience side effects following the COVID-19 shot, Lobo said.
""Hindi naman po ibig sabihin 'pag wala kayong nararamdaman, hindi nag-take ang bakuna. Ibig sabihin po nun, maganda rin po ang immune response ninyo,"" he said.
(It doesn't mean if you don't feel anything, the vaccine did not take effect. It just means you have a good immune response.)
",abscbn
