urls,titles,authors,published_dates,articles_content,news_org
https://www.sunstar.com.ph/article/1884304/Davao/Local-News/FDA-issues-EUA-to-AstraZeneca-vaccine,FDA issues EUA to AstraZeneca vaccine,REUEL JOHN F. LUMAWAG,"January 29, 2021","THE Food and Drug Administration in the Philippines (FDA) approved on January 28, 2020 the emergency use authorization to the Covid-19 Vaccine AstraZeneca (ASZD1222) in the Philippines for the immunization of adults.In a statement, AstraZeneca said the vaccine has been approved for the active immunization of individuals 18 years old and above for the prevention of the coronavirus disease (Covid-19). The FDA authorization is for the two standard dose regimens of the vaccine.""The decision to approve was anchored on a rolling submission which included results of an interim analysis of the Phase III programme conducted by the University of Oxford and published in The Lancet on December 8, 2020,"" the pharmaceutical firm said in a statement.Based on the interim analysis by Oxford University and the trials conducted in Brazil, South Africa, and the United Kingdom, the Covid-19 Vaccine AstraZeneca ""has an acceptable safety profile and has been found to be efficacious against symptomatic Covid-19 in this interim analysis of ongoing clinical trials.""In a statement, AstraZeneca said the study showed that the vaccine efficacy of Covid-19 Vaccine AstraZeneca was at 90 percent when given as a half dose, followed by a full dose at least one month apart.In another dosing regimen, the vaccine showed 62 percent efficacy when given as two full doses at least one month apart.AstraZeneca said in a separate statement that the combined analysis from both dosing regimens resulted in an average efficacy of 70 percent.""This emergency use authorization will give millions of Filipinos access to AstraZeneca's effective, well-tolerated, and simple-to-administer vaccine once supply becomes available. We will continue to fulfill our commitment to provide broad and equitable access at no profit as we work with the Philippine government to pave the way for a return to normalcy and the country's full economic recovery,"" AstraZeneca Country President Lotis Ramin said.As of January 15, 39 local government units and some 300 private companies have signed a tripartite agreement with AstraZeneca and the government for the procurement of nearly 17 million doses of Covid-19 Vaccine.As of January 15, Quezon City and Makati City have the largest purchase order from AstraZeneca with 1.1 million and 1 million doses, respectively.Among the local government units (LGUs) that have signed purchase deals are City of Manila, Valenzuela City, Iloilo City, Caloocan City, Zamboanga City, Pasig City, Baguio City, Las Piñas City, Ormoc City, Parañaque City, Ilocos Norte, Oroquieta City, Vigan City, Navotas City, Muntinlupa City, Bacolod City, Mandaluyong City, San Juan City, Taal City, Davao City, Taguig City, and Pasay City.This is the second EUA granted by FDA to a Covid-19 vaccine manufacturer. The first was granted to Pfizer-BioNTech Covid-19 Vaccine (BNT162b2) on January 14.The Covid-19 Vaccine AstraZeneca can be stored, transported, and handled at normal refrigerated conditions (two to eight degrees Celsius) for at least six months. (With PR)",sunstar
https://www.sunstar.com.ph/article/1885036/Davao/Local-News/University-in-Davao-to-serve-as-vaccination-site,University in Davao to serve as vaccination site,RALPH LAWRENCE G. LLEMIT,"February 05, 2021","A UNIVERSITY in Davao City will serve as one of the city's Covid-19 vaccination sites, Davao Archbishop Romulo Valles confirmed in a news report.In a published report from the Catholic Bishops' Conference of the Philippines (CBCP) News on Thursday, February 4, Valles said the University of the Immaculate Conception (UIC) recently agreed with the Department of Health to serve as a vaccination center.""The university is most willing to allow this particular facility to be of help in the vaccination campaign of the DOH,"" Valles said.The news report said Bajada campus gym of the UIC will be repurposed as the City Government works to administer the ""mass vaccination.""It added that for almost a year now, the university has been ""home"" to the nurses of the Southern Philippine Medical Center who are attending to Covid-19 patients.""UIC will always be supportive in any way we can,"" UIC President Sister Marissa Viri said in the report.Valles, who also serves as CBCP president, said in a previous report that they are offering church facilities to serve as vaccination hubs ahead of the arrival of Covid-19 vaccines in the country.""We can offer our church facilities to help in this massive and complicated and very challenging program of vaccination,"" Valles said in a virtual press conference conducted by CBCP.Mayor Sara Duterte-Carpio said in a radio interview on Monday, February 1, 2021, that the City Government is considering the offer of Catholic bishops.The mayor also said the city is considering public schools as vaccination centers, on top of the district and barangay health centers, and hospitals.On Tuesday, February 2, the City Council passed on third and final reading the Davao City Covid-19 Immunization Program ordinance, wherein it specified the venues wherein the city will conduct its vaccination drive.",sunstar
https://www.sunstar.com.ph/article/1888292/Davao/Local-News/Vaccination-not-mandatory-for-Davao-City-Government-employees,Vaccination not mandatory for Davao City Government employees,RALPH LAWRENCE G. LLEMIT,"March 09, 2021","DAVAO City Government employees will not be required to get a Covid-19 vaccine, Mayor Sara Duterte-Carpio said.This was the mayor's statement in response to reports that some chief executives in other local governments are planning to make the Covid-19 vaccination mandatory for its employees in order to achieve herd immunity.""Wala tay ing-ana kanang pagpamugos sa mga tao nga dapat magpabakuna sila dinhi sa atong local government unit (We do not force our employees to get the vaccine). Absent any law or ordinance which says nga kinahanglan nato pugson ang atong mga (that requires) city government employees na magpabakuna (to get the vaccine), we will not do that,"" Duterte-Carpio said in an interview on 87.5 FM Davao City Disaster Radio on March 8, 2021.The mayor previously said that the city government will not force anyone to get the Covid-19 vaccine, even if the city will not be able to achieve its targeted herd immunity of around 1.2 million.The mayor said the City Government will intensify its information drive to raise awareness and convince the public to get the Covid-19 vaccine.""Our way of making people opt or choose nga magpabakuna is ang pag explain sa ila kung unsa nang bakuna (is explaining to them about the vaccine),"" she said.The mayor said the City Government's Human Resource Management Office (HRMO) is also intensifying its drive to its employees by making available online resources about the significance of the vaccines and their processes.She added these information materials are cascaded to different offices to help them in making ""informed decision.""The Davao City Government has an estimated 10,000 employees including job orders and contract of services.According to the ordinance and the guidelines set by the Philippine National Deployment and Vaccination Plan for Covid-19 Vaccines, government workers, along with teachers and school workers who are similarly providing basic services during the pandemic as determined by the Department of Trade and Industry (DTI) and Department of Labor and Employment (Dole), socio-demographic groups at significant higher risk other than senior citizens such as persons deprived of liberty (PDLs), persons with disabilities (PWDs), indigenous people and those living in high-density areas are classified under Group B.Priority groups are Group A which includes the frontline health workers, both public and private, indigent and non-indigent senior citizens, indigent population as determined by the Department of Social Welfare and Development (DSWD), and all enlisted uniformed personnel.Those not mentioned are categorized under Group C.",sunstar
https://www.sunstar.com.ph/article/1883640/Davao/Local-News/Some-medical-professionals-wary-to-get-Covid-19-vaccines,Some medical professionals wary to get Covid-19 vaccines,RALPH LAWRENCE G. LLEMIT,"January 22, 2021","HEALTH officials in Davao City revealed that some medical practitioners are having reservations about getting the Covid-19 vaccine due to various reasons.Davao Medical Society (DMS) president Dr. Jose Beltran Jr. told SunStar Davao in a phone interview that this was the sentiment of some of its members, who are from different medical fields and specializations.Beltran said their medical association was invited as a stakeholder consultant in the crafting of the Davao City Vaccination Program, which is currently being scrutinized at the 19th Davao City Council. The program is crafted by the committee on health chaired by Councilor Mary Joselle Villafuerte.He said the Office of the City Mayor requested him to conduct a census of its members residing in the city who are willing to be vaccinated.During the survey by word of mouth, Beltran said some of its members asked where the vaccine will be sourced.Some of its members said they do not want to be inoculated with Covid-19 vaccines coming from China, India, and Russia.""Kung dili kuno gikan sa US (United States) or Europe, dili sila magpaturok (If the vaccines will not be coming from the US or Europe, they won't be vaccinated),"" Beltran said.He explained that they are critical about the efficacy rate of the vaccines coming from these countries.Among the vaccines is the CoronaVac, which is manufactured by Chinese biopharmaceutical company Sinovac. The has been found to be 50.4 percent effective in Brazilian clinical trials.While a 50 percent efficacy rate is a minimum standard set by the World Health Organization (WHO), he said they are ""doubtful"" with how the trials were conducted, considering some countries like Indonesia, which is also using CoronaVac, have reported a 90 percent efficacy rate.The Philippine government, based on previous reports, is also eyeing the CoronaVac.""Mahadlok sila musugal sa 50-percent ang efficacy rate kay basin dili diay exactly 50-percent. Naa baya nay failure rate ang mga vaccine (They are not willing to gamble with the 50 percent efficacy rate because of the possibility that the efficacy rate will not exactly be 50 percent. Some vaccines have a failure rate),"" Beltran said.Beltran did not provide information if the doctors have preferred brands but he emphasized that the doctors would prefer vaccines with a higher efficacy rate.""Although sa 95-percent naa gihapon chance na magkasakit, pero it's unlike those nga wala nabakunahan. Pwede sila magkasakit, pero milder ra (Even if you get a vaccine with a 95 percent efficacy rate, there is still a chance that you will be infected. But compared to those who are not vaccinated, you will experience a milder case),"" he said.Davao City Covid-19 focal person Dr. Ashley Lopez said in a radio interview that the City Government of Davao is expected to receive an allocation of Pfizer-BioNTech's Covid-19 by late February this year.Pfizer-BioNTech's BNT162b2 is the first Covid-19 vaccine to be issued with an emergency use authorization (EUA) from the Food and Drug Administration (FDA).Lopez said medical health workers including those from Southern Philippines Medical Center (SPMC), who are on the government's priority list, will be the first batch to be vaccinated.In a separate phone interview, SPMC officer-in-charge Dr. Ricardo Audan said they will be creating a committee that will be in-charge in creating the guidelines for the vaccination of its health workers.""By the time na muabot na ang vaccine, plantsado na ang tanan (By the time the vaccines arrive, everything is ready),"" he said.However, the SPMC official said that some of its health workers are also apprehensive about getting the vaccine.""We cannot do away with fear. Because due to the history of Dengvaxia [vaccine]. In addition, tong nahitabo sa Norway. The more nga naa silay apprehension for this (After that incident in Norway, more health workers have become apprehensive),"" Audan said.The Dengvaxia of Sanofi Pasteur became an issue in 2017 after some recipients of the vaccine, mostly children, had allegedly suffered adversed effects. While 23 senior citizens in Norway reportedly died days after being injected with Pfizer's Covid-19 vaccine.He said they will not force their employees to get the Covid-19 vaccine.Prior to the scheduled vaccination, Audan said they will conduct a seminar for its employees to help them understand the effects of getting vaccinated against Covid-19.While he did not mention their preferred brand, he said they are looking at the efficacy of the vaccines.""Full trust mi sa DOH (Department of Health) ug sa national government kung unsa man ang vaccine nga mapurchase (We trust DOH and the national government in whatever vaccines they will decide to purchase),"" Audan said.Dr. Raquel Montejo, DOH-Davao Covid-19 Vaccination Program Operations Chief, in response, assured that all vaccines are strictly monitored.""Lahat ng vaccine natin, the same ang process na pinagdadaanan. Walang parang shortcut dahil kasi made in China. Hindi po nag-iiba yung protocol natin sa approval ng vaccines (All of our vaccines undergo the same process. There is no shortcut, whether it is made in China or not. There is no adjustment or changes in the protocol of the approval of the vaccines),"" Montejo said in a virtual presser on Wednesday, January 20.She said the national government, through the Food and Drug Administration, has a vaccine immunization technical working group, wherein medical experts are also part in the recommendation of the vaccines which they deemed safe and effective for Filipinos.",sunstar
https://www.sunstar.com.ph/article/1884238/Davao/Local-News/City-eyes-private-hospitals-barangay-health-centers-as-venues-for-Covid-19-vaccination,"City eyes private hospitals, barangay health centers as venues for Covid-19 vaccination",RALPH LAWRENCE G. LLEMIT,"January 29, 2021","THE Davao City government is proposing to have private hospitals as an additional venue for the Covid-19 vaccination in the city, a health official said.Davao City Covid-19 focal person Dr. Ashley Lopez said while the city government will be spearheading the vaccination program, he said they are also proposing to include ""private counterparts"" in the rolling out of vaccines.Initially, Lopez said the vaccination program, which is still under deliberation at the 19th City Council, will have district health centers as the main facility for the vaccine rollout.But considering that health centers have inadequate spaces to cater to people, they are considering having it simultaneously done at private hospitals.In addition, he said the city would have to exhaust many preparations, including preparing emergency kits, and augmenting standby ambulances, in case those who will be vaccinated will be experiencing the adverse effects of the vaccine on-the-spot.""Gagmay ra [ang space sa] ato health center. So basin mangita na og gym na pwede kasudlan who can facilitate and accommodate all for vaccination. Mao na ang isyu sa health center (The health centers do have the capacity to vaccinate a lot of people. We might be looking at the gyms to accommodate the vaccination),"" Lopez said in a radio interview on 87.5 FM Davao City Disaster Radio.He added, ""But if i-combine nato na siya nga health center and hospitals, ato i-apil mga private hospitals, (If you have the vaccination at the health center and [public] hospitals, we can also include the private hospitals) it would be better"".The health official said having the vaccines administered at hospitals would be advantageous because many of the facilities it will need will be ready.Lopez said the preparations for the mass vaccination is in full swing because this will be the first time the city will be administering the Covid-19 vaccine.""We are wary [of the] effects. This is [the] first time na (that) we’re going to conduct a Covid-19 immunization,"" he said.Also, it is not guaranteed that the effect of the vaccine will be the same as those who were inoculated outside the country.While the venue for the vaccination is still under deliberation, he said the city hopes to have a smooth rollout of the vaccine, wherein they would also be able to ensure that health protocols will be observed.Lopez added they already identified the list of priorities in the vaccination. These sectors include those from the health sector, indigent, senior citizens, and non-medical front liners including social workers and the security forces.Meanwhile, he recently revealed that the city is currently looking for a storage facility for the Pfizer-BioNTech's Covid-19 vaccines that the city will be receiving from the National Government, which is expected to arrive in late February.The city government, on the other hand, is currently negotiating with other vaccine makers to augment the vaccines it will receive from the national.Lopez confirmed that aside from AstraZeneca Pharmaceuticals Inc., the city government is also negotiating with Janssen Pharmaceuticals (Johnson & Johnson) for the procurement of Covid-19 vaccines.The city is targeting to immunize an estimated 1.2 million people to achieve herd immunity.",sunstar
https://www.sunstar.com.ph/article/1886163/Davao/Local-News/National-Task-Force-lauds-Davao-Citys-vaccination-program,NTF lauds Davao City's vaccination program,RALPH LAWRENCE G. LLEMIT,"February 16, 2021","OFFICIALS from the Inter-Agency Task Force on Emerging Infectious Diseases (IATF) lauded Davao City's preparation on its vaccination program.The City Government conducted the fourth simulation exercises on the transport of vaccines and vaccination activity in the city on Tuesday morning, February 16, at the Mabini Elementary School, the primary vaccination site of the city, and the Southern Philippines Medical Center (SPMC).Present during the exercise is Davao City Mayor Sara Duterte-Carpio, along with the Coordinated Operations to Defeat Epidemic (Code) Team officials led by National Task Force (NTF) Covid-19 Response Chief Implementor Secretary Carlito Galvez Jr., Presidential Spokesperson Harry Roque Jr., Department of Health (DOH) Secretary Dr. Francisco Duque III and Cabinet Secretary Karlo Nograles.The Code Team conducted a walkthrough at the vaccination site and SPMC to inspect and observe the city's preparation in the arrival of the vaccines.Duque, during the press conference, said the City Government's vaccination plan is aligned with the National Government's Philippine National Deployment and Vaccination Plan for Covid-19 Vaccines.""We have noticed as we went through with the various steps, and sequential at that, yung lahat ng (all the) elements of our plan are very clearly laid out,"" the DOH head said.The health official also lauded SPMC for ensuring that the vaccination plan is in order, and well executed.Duque also expressed optimism with the ""downward trend"" of Covid-19 cases in the city.""We would appreciate it if that trend continues,"" he said, adding that ""there is no room for complacency because this Covid-19 virus can always come back and oftentimes, it comes back with a vengeance.""Duque also stressed the importance of continuously imposing granular lockdown on specific areas with clustering of cases.Galvez, for his part, also lauded SPMC's preparation for the arrival of the vaccines.""Nakita namin 'yung SPMC, talagang very impressed ang... nakita namin na (Based on our observation, we are very impressed with the preparations made at SPMC. We saw it as) one of the best preparations, even th smallest details, pati lalagyan ng (even the placement of the) syringes,"" the NTF chief said.Davao City, along with other highly urbanized cities such as Metro Manila and Cebu City, are the priority areas in the initial rollout of vaccines due to the alarming recorded Covid-19 cases.Meanwhile, Nograles, a former Davao City first district representative, said the city has been conducting various simulation exercises for quite some time already like national disaster and fire drills.With the intensive preparation for the vaccine roll out, the cabinet secretary said they are confident that in the next phases of the vaccination, the city will further improve its execution.""We will make sure that the vaccination roll out will be successful, not only in Davao City but for the entire country,"" Nograles said.The city is set to conduct more simulation exercises in preparation for the arrival of the vaccines coming from the national government.Davao City Health Office acting head Dr. Ashley Lopez said in a recent press conference that there was a delay in the arrival of the vaccine due to the lack of a national bill that would provide a vaccine indemnification fund to compensate recipients who may suffer from side effects of Covid-19 shots.Lopez said he was informed by Galvez that the National Government, through Congress, is already working on passing the bill.",sunstar
https://www.sunstar.com.ph/article/1887795/Davao/Local-News/Davao-receives-additional-vaccines-vaccination-starts-March-5,Davao receives additional vaccines; vaccination starts March 5,JENNIE P. ARADO,"March 04, 2021","DAVAO Region now has a total of 33,600 doses of Sinovac BioTech vaccine, which will be administered to medical frontliners in provincial and private hospitals in the region.On Thursday morning, March 4, 2021, the second batch of the Sinovac BioTech vaccine containing 21,600 doses arrived at Francisco Bangoy International Airport (FBIA).On Tuesday morning March 2, 2021, the first batch of the same vaccine brand containing 12,000 doses arrived at FBIA. This brings the total of Sinovac BioTech vaccines in the region to 33,600. The vaccines came via a Philippine Airlines (PAL) flight at 6:15 a.m. Thursday, March 4.Department of Health (DOH) Davao Director Annabelle Yumang, in an interview with the media, said they have increased the number of expected medical frontliners to be inoculated with the vaccine.From the previous 8,000 frontliners, there are now a total of 16,600 frontliners to be vaccinated.“Buot pasabot niini maapil na gyud ang atuang mga hospitals, atong mga private hospitals. Apil na pud katong naa sa among listahan sa mga probinsya. (This means that frontliners in private hospitals and provincial hospitals in our list will also be included in this vaccination),” said Yumang.“Gi-increase na siya karon para ma-cover pud nato ang atong mga other private hospitals, LGU hospitals. Tibuok region na siya. (We increased the number of frontliners so as to cover other private and LGU hospitals in Davao Region.) Level 1, 2, and 3 hospitals,” Yumang added.She also said the 33,600 available doses will be enough to cater to 16,600 frontliners who will receive two doses individually. The vaccination schedule is expected to last for a week for the first dose. After which, a 28-day gap will be observed before the second dose.The inoculation of the Sinovac BioTech vaccine to the medical frontliners is expected to commence today, March 5, 2021 at the Southern Philippines Medical Center (SPMC). Only the frontliners who are younger than 60 years old will be given the Sinovac. Those who are older will have to wait for other vaccine brands to arrive.Out of the 16,600 frontliners, 5,900 will be coming from SPMC and 2,000 under the Department of Interior Local Government (DILG).There has yet to be details as to whether or not additional Sinovac BioTech will be delivered to Davao Region but Yumang expressed gratitude for the increased number of frontliners eligible for vaccination in the region.In a Facebook post by PAL Spokesperson Cielo Villaluna, she said this forms part of the 600,000 doses of Sinovac allocated by China for the entire Philippines. On the same day yesterday, 17,400 doses arrived in Cagayan de Oro City, 12,000 doses in Legazpi City, and 4,200 in Cotabato City.",sunstar
https://www.sunstar.com.ph/article/1883963/Davao/Local-News/17M-health-workers-eligible-for-Covid-19-vaccination,1.7M health workers eligible for Covid-19 vaccination,JENNIE P. ARADO,"January 26, 2021","IN THE initial vaccination priority list released by the Department of Health (DOH), more than 1.7 million frontline health workers are eligible to be vaccinated.During the online ""Learning Session on Reporting for Covid-19 Vaccine Deployment Plan"" organized by DOH on January 26, 2021, Health Undersecretary Myrna Cabotaje said the National Deployment and Vaccination Plan of the Philippine follows the World Health Organization (WHO) Study on Global Ageing and Adult Health (Sage) in terms of the distribution and deployment of the vaccine.In her presentation, she said 1,762,994 frontline health workers will be eligible for the vaccination. This already includes those working in the public and private health facilities, the public health workers and local government unit (LGU) contact tracers, barangay health workers, and those working for the departments of Social Welfare and Development (DSWD), Education (DepEd), Interior and Local Government (DILG), Bureau of Jail Management and Penology (BJMP), and the Bureau of Corrections (BuCor).They will be followed by indigent senior citizens (3.8 million), remaining senior citizens (5.7 million), remaining indigent population (13 million), and uniformed personnel such as the Philippine National Police (PNP), Armed Forces of the Philippines (AFP), Philippine Coast Guard (PCG), Bureau of Fire Protection (BFP), and Civilian Armed Forces Geographical Unit (Cafgu) (more than 500,000). These groups will make up the first priority eligible group.Making up the second priority eligible group are teachers and social workers (1.2 million), other government workers (1.7 million), other essential workers outside health, education, and social welfare sectors (1.7 million), socio-demographic groups at significantly higher risk other than SCs and IPs (1.8 million), overseas Filipino workers (1.7 million), and other remaining workforce (1.3 million).The third priority eligible group are remaining Filipino citizens.Each individual will be inoculated with two doses. The numbers, she said, are still expected to change as the study continues to progress.""We have already started our training in terms of deployment. We have e-learning module available on our website. Private sector, private health workers will vaccinate their own staff in their facilities. Health workers are immunized, LGU will tap them to vaccinate,"" said Cabotaje.Vaccine czar Carlito Galvez Jr. was previously reported saying that 50,000 doses of CoronaVac, Sinovac Biotech of China will arrive on February 20, 2021. Pfizer-BioNTech vaccines may also arrive in the country in February through the Covax initiative of WHO.Galvez said the Pfizer-BioNTech vaccine will be available in Metro Manila, Cebu City, and Davao City, cities where cold storage facilities are available.Cabotaje emphasized that distribution and deployment strategies will vary depending on the temperature requirement of the specific vaccine as there are vaccines requiring -20°C and the others -70°C.While Cabotaje understands that permission to be individually vaccinated is voluntary, she said they call for proper information dissemination to further educate Filipinos of the vaccines.When asked whether or not those who have Covid-19 history be inoculated with the vaccine still, Cabotaje said this will vary on the specific vaccine to be used.""General rule from WHO, the presence or absence of Covid-19 should not be deterrent to vaccination. However, we are now looking at what different vaccine manufacturers have submitted to the FDA. We will have specific guidelines for different vaccines. [For example,] with Pfizer BioNtech - you defer the vaccination 60 to 90 days if nag-positive ka,"" she said, adding that they are just waiting for the final release of guidelines before they can incorporate this to DOH's Deployment and Vaccination Plan.",sunstar
https://www.sunstar.com.ph/article/1885365/Manila/Local-News/Government-conducts-simulation-of-vaccine-logistics,Government conducts simulation of vaccine logistics,,"February 09, 2021","THE Inter-Agency Task Force (IATF) for the Management of Emerging Infectious Diseases and the National Task Force (NTF) Against Covid-19 conducted on Tuesday, February 9, 2021, a simulation of the arrival and transport of coronavirus disease 2019 (Coivid-19) vaccines.The exercise involved the government agencies and private organizations that shall be responsible for the logistics management of the vaccines upon arrival in the country.It included customs clearance through the one-stop shop; loading from the airport; transport of vaccines to the cold chain storage facility; unloading, receiving and inspection of vaccines; storing at the Research Institute for Tropical Medicine (RITM); preparation of vaccines for distribution; loading and delivery to various points of destination such as hospitals and health facilities; and unloading and acceptance of Covid-19 vaccines at the destinations.The government expects delivery of 117,000 doses of the Pfizer/BioNTech vaccine within February.Given in two doses 28 days apart, these would be good for 58,500 individuals.Department of Health (DOH) Secretary Francisco Duque III said the healthcare workers from the Philippine General Hospital, Lung Center of the Philippines, Jose Rodriguez Memorial Hospital, Vicente Sotto Memorial Medical Center in Cebu City and Southern Philippines Medical Center in Davao City will be the first to receive the vaccine.Any doses left after all the medical frontliners from these government hospitals are inoculated would be administered to priority personnel of the Philippine National Police and Armed Forces of the Philippines, Duque said.Upon arrival at the Ninoy Aquino International Airport (NAIA), the vaccines will be transported onboard a refrigerated van to the RITM cold chain facility in Muntinlupa City. The van will be escorted by the police.Vaccine czar Carlito Galvez Jr. said they targeted to do this within 65 minutes. During the simulation, however, it was done in 39 minutes.Galvez said the Bureau of Customs (BOC) had committed to shorten its lengthy clearing process.“Mag pre-clearance nalang sila (BOC) para pagdating, titignan nalang nila ang box, tapos okay na,” he said. (BOC will conduct pre-clearance documentation so that when the shipment arrives, they will only inspect the box.)The vaccines will undergo inspection at the RITM two to three days before these are distributed to the end user.Galvez said there is no room for errors in the handling because the vaccines are “very delicate.”“The more na matagal ang vaccine outside of the warehouse, malaki ang possibility na magkaroon tayo ng spoilage... Mas maganda na mas mapaliit pa natin ‘yung time,” said Galvez. (Third Anne Peralta-Malonzo / SunStar Philippines)",sunstar
https://www.sunstar.com.ph/article/1888067/Davao/Local-News/Vaccination-for-private-hospital-healthcare-workers-in-Davao-starts-March-8,Vaccination for private hospital healthcare workers in Davao starts March 8,RALPH LAWRENCE G. LLEMIT,"March 07, 2021","VACCINATION against Covid-19 for private tertiary hospital healthcare workers will start on Monday, March 8, 2021, at the Mabini Elementary School.Davao City Covid-19 Vaccine Cluster Head Dr. Josephine Villafuerte said in a radio interview that they are targeting to vaccinate 2,400 health workers from private hospitals starting Monday, March 8.Vaccination will run for a week.Villafuerte said they will prioritize health workers who are catering to Covid-19 patients.""Ang priority natin is the frontliners muna of hospitals na naga-cater ng Covid-19 patients, then we go down the line,"" Villafuerte said in an interview on 87.5 FM Davao City Disaster Radio.The health official said they are basing it on the prioritization list set by the Department of Health.She said Sinovac's CoronaVac will be administered to them.According to the City Government's vaccination program, more than 500,000 individuals will be prioritized. Priority Group A includes all healthcare workers from public and private hospitals, senior citizens (SC), indigent population (IP), and uniformed personnel.Other priority groups for the vaccination include teachers, social workers, other government workers, other essential workers outside health, education, social welfare sectors, socio-demographic groups at significantly higher risk other than SCs and IPs, overseas Filipino workers, and other remaining workforce.Villafuerte emphasized that the vaccines will be given for free.“Let’s not miss this opportunity to have the immunization,” she said.On March 5, the first vaccine rollout in Davao Region was administered to healthcare workers at the Southern Philippines Medical Center.",sunstar
https://www.sunstar.com.ph/article/1888373/Davao/Local-News/20000-doses-of-AstraZeneca-arrive-in-Davao,"20,000 doses of AstraZeneca arrive in Davao",RALPH LAWRENCE G. LLEMIT,"March 10, 2021","AROUND 20,000 doses of the AstraZeneca vaccine against Covid-19 were delivered to Davao Region on Wednesday morning, March 10, 2021, a week after the first batch of vaccines arrived in the region.The Oxford-AstraZeneca's Covid-19 vaccine, allocated by the National Government, arrived around 7 a.m. via commercial flight at the Francisco Bangoy International Airport, also known as Davao International Airport.This is on top of the 33,600 Sinovac CoronaVac vaccines, also allocated by the national government, delivered on March 2 and 4.The arrival of the AstraZeneca in Davao came after nearly 500,000 doses arrived in Manila on March 4, making it the second Covid-19 vaccine to reach the Philippines after the 600,000 doses of Sinovac vaccine donated by China arrived on February 28.The arrival of AstraZeneca is the first batch of the 4.7 million doses of Covid-19 vaccines that the Philippines is programmed to receive under the first round of Covax allocations.The vaccines arrived earlier than expected. Davao City Covid-19 Vaccine Cluster Head Dr. Josephine Villafuerte said in an interview on Tuesday, March 9, that the initial batch of doses of AstraZeneca vaccines would arrive next week.Department of Health-Davao Region (DOH-Davao) vaccination team leader Dr. Janis Olavides told the media that the AstraZeneca vaccines will be distributed to different hospitals throughout the region.""For this, we can give [to] 10,000 nga mga tao (We can vaccinate 10,000 people with this),"" Olavides said.She said DOH has yet to finalize the allocation per city and municipality in Davao Region, adding that their allocations will immediately be transported to their hospitals over the weekend.Beneficiaries of the AstraZeneca vaccines, she said, are medical healthcare workers more than 60 years old and above, and those with comorbidities since they are not qualified to receive the Sinovac vaccine.She added that those who opted not to receive the Sinovac can avail the AstraZeneca vaccine.""We will allocate it simultaneous[ly] para matapos na yung ating (so we could finish vaccinating our) priority [beneficiaries],"" Olavides said.Davao City Health Office (CHO) Acting Head Dr. Ashley Lopez, meanwhile, said in a radio interview on the same day that they are expecting the arrival of another batch of AstraZeneca vaccines in the city soon.However, in terms of doses, Lopez said they have yet to get the final number considering the allocation of the vaccines to different cities and municipalities is under a ""first come, first serve"" basis.He admitted that the allotted number of doses to Davao City is not enough to cover the estimated 10,000 prioritized healthcare workers.""With the additional AstraZeneca, basin ato ni mahatag sa ato (we can allocate it to our) frontliners,"" Lopez said.As of March 9, the CHO head said an estimated 2,000 medical workers at the Southern Philippines Medical Center (SPMC) were vaccinated, while nearly 600 private medical workers were already vaccinated at the Mabini Elementary School.The vaccine rollout at SPMC started on March 5, while the rollout at Mabini commenced on March 8.Lopez said they expect to finish their vaccine rollout within the week considering the high turnout of workers willing to be vaccinated.After immunizing hospital workers, he said public healthcare workers such as molecular laboratory staff, temporary treatment and monitoring facilities and isolation facility staff, and community healthcare workers will be next on the priority list.",sunstar
